id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
88388800,Top of First Hill Clean Modern with AC,505423742,James & Jeffry,Downtown,Yesler Terrace,47.606585,-122.320415,Entire home/apt,173,1,87,6/15/2024,6.48,25,248,72,Exempt
88389000,Top of First Hill Clean Modern,505423742,James & Jeffry,Downtown,Yesler Terrace,47.606585,-122.320415,Entire home/apt,168,1,120,6/20/2024,8.96,25,240,115,Exempt
88393100,Lovely Downtown Condo steps to Convention Center!,469326979,Olive,Downtown,Central Business District,47.61304688,-122.3307231,Entire home/apt,230,1,17,5/22/2024,1.25,1,182,14,STR-OPLI-22-000929
88402300,Convenient & Cozy West Seattle,98023628,Terry,Delridge,High Point,47.55144594,-122.3645786,Entire home/apt,175,2,11,5/10/2024,0.87,1,158,9,str-opli-23-000724
88414400,Oasis on Phinney Ridge,78193879,Carl,Other neighborhoods,Phinney Ridge,47.67094078,-122.3545886,Entire home/apt,199,2,18,6/10/2024,1.42,1,323,16,STR-OPLI-23-000597
88469500,Charming and Convenient,7545788,Matt,Magnolia,Lawton Park,47.64872131,-122.3832042,Entire home/apt,179,3,6,6/16/2024,1.44,1,143,6,STR-OPLI-23-001444
88478100,Family First 3-bedrm Home w/Yard,16015988,Mary,Northgate,Haller Lake,47.71442625,-122.3279495,Entire home/apt,211,3,5,8/19/2023,0.43,1,29,5,STR-OPLI-23-000371
88549600,Near CapHill 4B3B w Theater/Rooftop/AC/King Suite,513450315,Leo,Central Area,Madrona,47.61206826,-122.2949793,Entire home/apt,383,2,70,6/22/2024,5.1,1,120,61,STR-OPLI-23-000488
88562400,Private Alki Suite,24457983,Nayo,West Seattle,Alki,47.57759303,-122.4087346,Entire home/apt,149,2,26,6/15/2024,2.38,1,197,26,STR-OPLI-23-000991
88574100,Urban Studio @ High Point (AC and 12 FT Ceilings),238522529,Scott,Delridge,High Point,47.5454,-122.37435,Entire home/apt,139,2,27,6/23/2024,2.13,1,137,25,STR-OPLI-23-000688
88585000,Ground Floor Capitol Hill Condo,76218707,Brandon,Capitol Hill,Broadway,47.6157604,-122.3131078,Entire home/apt,136,3,25,10/29/2023,2.13,1,116,25,STR-OPLI-23-000813
88587200,5 min to UW/Green Lake/Bryant 5,3074414,Melissa,Other neighborhoods,Ravenna,47.67541653,-122.2913135,Entire home/apt,168,30,1,6/30/2023,0.08,132,317,1,
88634500,Brand New Townhome with Lakeview,62349254,Eileen,Other neighborhoods,Wallingford,47.66148805,-122.347149,Entire home/apt,234,2,66,6/9/2024,4.94,1,113,63,STR-OPLI-23-000625
88640400,Quintessential Foursquare w/stunning roof terrace,116740214,Luke,Capitol Hill,Broadway,47.6282883,-122.3160197,Entire home/apt,754,4,28,6/10/2024,2.33,7,298,28,STR-OPLI-24-000047
88659100,Gorgeous 4bd/3ba House w/AC 1block from Light Rail,2770816,Andrew,Other neighborhoods,Roosevelt,47.67709557,-122.3144515,Entire home/apt,394,2,36,6/22/2024,2.65,1,204,29,STR-OPLI-23-000545
88677400,"Blueground | First Hill, rooftop & gym, nr park",107434423,Blueground,Downtown,Yesler Terrace,47.6021524,-122.3210392,Entire home/apt,181,31,0,,,340,329,0,
88694700,Urban Living with Stunning Views of Lake Union,264641633,Mariko,Queen Anne,East Queen Anne,47.6407444,-122.3442524,Entire home/apt,308,30,18,6/18/2024,1.38,6,339,17,STR-OPLI-23-000303
88710500,PRIME Location*WaterView by Waterfront&Pike Market,398339477,TG Management,Downtown,Pike-Market,47.60774415,-122.3431957,Entire home/apt,284,2,89,6/7/2024,6.53,6,49,79,STR-OPLI-24-000309
88761900,Urban Cottage-Pet Friendly w/Hot Tub Option,491116001,Kaela,Other neighborhoods,Wallingford,47.65388,-122.3334936,Entire home/apt,143,2,34,6/15/2024,2.67,7,41,31,STR-OPLI-19-003295
88765300,NoCleaningFee! QuietBackyard MotorhomeNearAirport,14055681,Brian,Rainier Valley,Rainier Beach,47.51432251,-122.272591,Entire home/apt,100,1,66,6/23/2024,5.16,1,153,62,STR-OPLI-23-000622
88771100,The Downtown Seattle Experience!,446525818,Eric,Downtown,First Hill,47.6121355,-122.3298054,Entire home/apt,200,30,55,6/16/2024,4.18,1,129,50,STR-OPLI-19-001706
88823300,"Blueground | Queen Anne, gym, nr space needle",107434423,Blueground,Queen Anne,Lower Queen Anne,47.6258042,-122.3441011,Entire home/apt,151,31,0,,,340,268,0,
88823300,"Blueground | First Hill, gym, lounge, nr park",107434423,Blueground,Downtown,Yesler Terrace,47.6021524,-122.3210392,Entire home/apt,116,31,0,,,340,241,0,
88837200,Harbor Steps-Best Spot Downtown!,54518454,Debra,Downtown,Central Business District,47.60700497,-122.3383003,Entire home/apt,419,2,11,6/3/2024,0.97,11,321,11,STR-OPLI-19-002092
88840700,Relaxing Guest Suite and Garden,9409537,Ari,Seward Park,Seward Park,47.56085,-122.27216,Entire home/apt,140,2,15,6/9/2024,1.43,1,161,15,STR-OPLI-23-000874
88873900,"Penthouse Suite Downtown, Top Floor 4 Beds, 2Baths",23165254,Lux,Downtown,Belltown,47.61375035,-122.3465212,Entire home/apt,338,1,38,6/15/2024,2.99,5,351,33,STR-OPLI-19-002714
88874300,Space Needle Downtown Modern Top Story Penthouse,23165254,Lux,Downtown,Belltown,47.61589694,-122.3468034,Entire home/apt,334,1,35,6/11/2024,2.71,5,347,30,STR-OPLI-19-002714
88920300,Brand New 3BR Retreat | Sauna | Private Rooftop,31187125,Payton,Ballard,West Woodland,47.66898874,-122.3680925,Entire home/apt,404,1,42,6/1/2024,3.14,9,320,40,STR-OPLI-23-000454
88945500,4 Beds Downtown Fremont Townhome w/ Mountain View,458295751,Emma,Other neighborhoods,Fremont,47.65296112,-122.3529317,Entire home/apt,327,3,37,6/7/2024,2.82,11,115,34,STR-OPLI-23-000624
88947200,3B2B Close to CapHill w/Rooftop 4 Beds Sleeps 8,25110157,Eva And Sid,Central Area,Minor,47.609982,-122.3098708,Entire home/apt,503,2,17,6/13/2024,1.27,33,79,13,STR-OPLI-23-000640
88955200,The Cantina Studio,46304181,Andrew,Other neighborhoods,Fremont,47.6629,-122.35288,Entire home/apt,124,7,12,5/27/2024,0.98,2,181,11,STR-OPLI-21-001365
88962300,"Blueground | Pioneer Sq, lounge & gym, nr bay",107434423,Blueground,Downtown,Pioneer Square,47.5976701,-122.3319748,Entire home/apt,175,31,1,5/4/2024,0.57,340,305,1,
88985500,Your Home In Downtown Seattle!,500539726,Zoar,Downtown,Central Business District,47.6139112,-122.3328153,Entire home/apt,354,30,1,6/7/2024,1,1,179,1,Exempt
88986600,Clean and Quiet Home in Greenwood,65158746,Bryan,Other neighborhoods,Greenwood,47.69451,-122.36133,Entire home/apt,175,2,14,6/18/2024,2.68,8,21,14,STR-OPLI-22-000933
88991400,2bdrm New Build in Central Location,92742089,Crystal,Central Area,Atlantic,47.5934,-122.30754,Entire home/apt,233,1,43,6/2/2024,3.22,13,82,36,STR-OPLI-23-000601
89015800,Destination Dexter in Seattle,514495548,Myles,Queen Anne,East Queen Anne,47.6382955,-122.3434093,Entire home/apt,394,3,18,6/23/2024,1.45,1,38,17,STR-OPLI-23-000721
89016800,Welcome to Greenwood Hideaway!,415532651,Michael,Other neighborhoods,Greenwood,47.68971399,-122.3459589,Entire home/apt,200,2,4,11/26/2023,0.32,1,213,3,STR-OPLI-23-000686
89052400,"Cozy home with home theater, close to everything",5740827,Priyanka,Other neighborhoods,Wedgwood,47.6893001,-122.2897598,Entire home/apt,194,2,13,9/3/2023,1.14,1,116,13,STR-OPLI-24-000497
89074700,"Bamboo Indulgence in Ballard, 1BD 1BA",34541396,Yilun,Ballard,West Woodland,47.66900795,-122.3704934,Private room,112,2,77,6/21/2024,5.95,1,58,73,STR-OPLI-23-000672
89075200,Private Garden Cottage in Wallingford,13007578,Genevieve,Other neighborhoods,Wallingford,47.66434014,-122.3273756,Entire home/apt,180,1,20,5/26/2024,1.5,2,352,18,STR-OPLI-22-001828
89081700,Newly Remodeled Lakeside Condo,158756935,Abraham,Cascade,Eastlake,47.64015975,-122.3293415,Entire home/apt,350,1,0,,,1,353,0,STR-OPLI-22-001025
89148400,Emerald City Gem,13930301,Ian,Queen Anne,North Queen Anne,47.6406134,-122.3579357,Entire home/apt,175,2,70,6/23/2024,5.28,3,124,61,STR-OPLI-23-000611
89207000,Beacon of Light in Seattle,1452570,Emily,Queen Anne,West Queen Anne,47.63907869,-122.3750018,Entire home/apt,250,3,0,,,4,187,0,STR-OPLI-19-002230
89229700,Casa con Todo,514950303,William,Ballard,West Woodland,47.6639009,-122.3700227,Entire home/apt,249,3,0,,,1,297,0,STR-OPLI-23-000637
89233600,Mid-Century Renovated Home,127601176,Tuan,Magnolia,Briarcliff,47.65117236,-122.4091623,Entire home/apt,180,30,1,10/14/2023,0.12,1,365,1,
89249900,"Blueground | Central District, gym, nr park",107434423,Blueground,Central Area,Atlantic,47.5989426,-122.3011182,Entire home/apt,232,31,0,,,340,340,0,
89250000,"Blueground | Central District, gym, nr restaurants",107434423,Blueground,Central Area,Atlantic,47.5989426,-122.3011182,Entire home/apt,159,31,0,,,340,38,0,
89269600,Columbia City - Private Studio,95298729,Byron,Rainier Valley,Columbia City,47.55879,-122.28822,Entire home/apt,116,2,44,6/21/2024,3.43,1,44,39,STR-OPLI-23-000685
89285600,Immaculate room in Capitol Hill,515085474,Kevin,Capitol Hill,Broadway,47.6191919,-122.3158847,Private room,139,1,68,6/23/2024,5.67,1,53,68,STR-OPLI-23-000746
89287300,The Sweetest Hill 2BR - 81 Walkscore!,340706410,Vince,Central Area,Minor,47.60755227,-122.3095186,Entire home/apt,211,1,57,6/19/2024,4.54,98,337,55,STR-OPLI-22-001384
89287500,Enchanted Path to a Gardenscape - 92 Walkscore!,340706410,Vince,Other neighborhoods,Phinney Ridge,47.68096,-122.35223,Entire home/apt,287,1,54,6/20/2024,4.11,98,349,51,STR-OPLI-19-003453
89323500,"Blueground | Central District, gym & pets, nr food",107434423,Blueground,Central Area,Atlantic,47.5989426,-122.3011182,Entire home/apt,118,31,0,,,340,237,0,
89352900,Alki Beach a relaxing room A,409542503,Doris,West Seattle,Alki,47.59409157,-122.3848509,Private room,48,30,3,6/8/2024,0.35,8,273,3,
89370400,Alki Beach convince room B,409542503,Doris,West Seattle,North Admiral,47.5938868,-122.3863261,Private room,45,30,4,6/19/2024,0.45,8,335,4,
89379700,Bougie Haus | Tempur-Pedic | Rooftop Water Views,37920584,Minh & Brad,West Seattle,Fairmount Park,47.54543,-122.38633,Entire home/apt,299,1,34,5/27/2024,2.84,1,234,34,STR-OPLI-23-000785
89382000,Judkins Park Suite - Central District (A/C & Heat),489687185,Angela,Central Area,Atlantic,47.59523,-122.30095,Entire home/apt,122,2,29,6/17/2024,2.2,1,117,25,STR-OPLI-23-000638
89418300,Boho South Seattle Nature House,255224226,Maddi,Rainier Valley,Rainier View,47.50333,-122.26248,Entire home/apt,151,1,7,11/5/2023,0.57,1,315,7,STR-OPLI-23-000630
89427700,One-Story Home w/ Amazing Backyard - Dog Friendly,295869812,Joyce,Northgate,Haller Lake,47.73221684,-122.3373459,Entire home/apt,223,2,13,6/12/2024,1.13,1,151,13,STR-OPLI-21-001008
89571600,Cozy APT close to UW and Water,515703825,Luyao,Other neighborhoods,Wallingford,47.65497,-122.32938,Entire home/apt,111,2,26,6/3/2024,2.05,1,103,24,STR-OPLI-23-000556
89577600,West Seattle Sunset Guesthouse,396713549,Viet,Delridge,South Delridge,47.52819,-122.363,Entire home/apt,111,2,30,6/16/2024,2.33,2,354,29,STR-BB-OPLI-21-000002
89593200,Charming renovated basement home,515731861,Stephanie,Ballard,Loyal Heights,47.68318996,-122.3857266,Private room,,2,20,5/20/2024,1.58,1,43,17,STR-OPLI-23-000700
89604900,Airy & Bright 2BD/2BR Urban Retreat,514778076,Andrew & Emily,Queen Anne,East Queen Anne,47.62965,-122.34678,Entire home/apt,208,1,39,6/23/2024,3.33,1,159,39,STR-OPLI-23-000781
89632800,The Hidden Gem | Center of Seattle | Free Parking,511277239,Leticia,Central Area,Minor,47.6028922,-122.313594,Entire home/apt,139,1,33,6/1/2024,2.88,2,156,33,STR-OPLI-23-000643
89660100,the 1942 Ballard House + hot tub + office,17514401,Levi,Ballard,Loyal Heights,47.68773,-122.37897,Entire home/apt,200,3,50,6/23/2024,3.96,1,9,48,STR-OPLI-23-000463
89660400,New space w/ 2 King beds near UW & attractions,515902092,Ryan,Other neighborhoods,Wallingford,47.66668926,-122.3259785,Entire home/apt,128,3,66,6/23/2024,6.85,1,69,66,STR-OPLI-23-000866
89669800,Gorgeous Open Penthouse in the Heart of Seattle!,386420269,Kathryn And Mike,Downtown,Belltown,47.61541294,-122.3487492,Entire home/apt,485,2,50,6/10/2024,3.8,30,146,44,STR-OPLI-23-000635
89691300,"Blueground | Belltown, gym & bbq, nr space needle",107434423,Blueground,Cascade,South Lake Union,47.618848,-122.3467506,Entire home/apt,161,31,0,,,340,210,0,
89706300,Relaxing Smart Home Condo in North Seattle,102414024,Caleb,Other neighborhoods,Bitter Lake,47.72302413,-122.3534939,Entire home/apt,147,3,26,6/23/2024,2.14,1,38,26,STR-OPLI-23-000760
89708400,Shou Sugi CaBana.,486242846,Jonathan,Other neighborhoods,Wallingford,47.66738989,-122.3363773,Entire home/apt,92,2,29,6/21/2024,2.3,1,294,27,STR-OPLI-23-000677
89715600,Panoramic View of Space Needle & South Lake Union,180618307,Alan,Queen Anne,East Queen Anne,47.62954,-122.34763,Entire home/apt,287,3,34,6/15/2024,3.58,10,163,34,STR-OPLI-23-001169
89718900,Luxurious 5 br Home with A/C and Tesla Charger,38697694,Nicholas,Rainier Valley,Columbia City,47.5532336,-122.2881944,Entire home/apt,357,3,61,6/21/2024,4.66,4,120,57,STR-OPLI-21-001214
89745400,Belltown Court 1BR Suite,516102691,Elvir,Downtown,Belltown,47.61543,-122.34823,Entire home/apt,269,2,10,6/13/2024,0.82,2,69,10,STR-OPLI-23-000644
89779600,Modern 3bd/3.5ba  w/ Roof Top Decks by DT Seattle,1254153,Johnny,Beacon Hill,North Beacon Hill,47.58815769,-122.3144722,Entire home/apt,347,2,46,6/21/2024,4.05,1,107,46,STR-OPLI-23-001206
89849400,Cottage Gem ~ Min to Waterfront,436672049,Laura,West Seattle,Seaview,47.54471753,-122.3925007,Entire home/apt,238,2,11,1/29/2024,0.88,11,79,9,STR-OPLI-23-000474
89864000,"West Seattle Gem, Private Hot Tub!",44977814,Lisa,West Seattle,Fairmount Park,47.55567,-122.38548,Entire home/apt,148,2,44,6/10/2024,3.93,1,319,44,STR-OPLI-23-000941
89886000,In the Heart of Seattle - Free Parking,511277239,Leticia,Central Area,Minor,47.60397096,-122.31276,Entire home/apt,212,1,14,6/22/2024,1.22,2,180,14,STR-OPLI-23-000643
89925500,Cozy Room in Central District,30475194,Anthony,Central Area,Leschi,47.59981228,-122.2917789,Private room,60,30,1,1/1/2024,0.17,1,266,1,
89931300,The Ballard Townhome,27348481,Jacob,Ballard,West Woodland,47.66968176,-122.3697634,Entire home/apt,,30,0,,,1,22,0,
89995400,Garden Oasis in the Heart of Seattle! w/ Pool&Prkg,386420269,Kathryn And Mike,Downtown,Belltown,47.61599,-122.34666,Entire home/apt,192,2,28,6/7/2024,2.15,30,175,26,STR-OPLI-23-000268
90074300,Walk to Downtown West Seattle,512825858,Dre,West Seattle,Seaview,47.55207646,-122.3898681,Entire home/apt,205,2,37,6/16/2024,2.92,15,251,35,STR-OPLI-22-001113
90083400,Modern Cap Hill View Townhome A/C  Walkscore 96,207774563,Ashima,Central Area,Minor,47.61224,-122.31282,Entire home/apt,364,2,49,6/11/2024,4.25,1,138,49,STR-OPLI-23-000695
90159600,Luxury studio - heart of Seattle,347831435,Sampson Stays LLC,Downtown,Central Business District,47.60514153,-122.3393567,Entire home/apt,122,30,4,6/6/2024,0.38,1,123,4,
90182600,Shining Starlight house Seattle,1452570,Emily,Interbay,Interbay,47.63943,-122.3765,Entire home/apt,475,2,6,5/1/2024,0.48,4,266,5,STR-OPLI-19-002230
90208800,"Stylish Chic Condo + Free Parking, Convention Ctr!",480491941,Elise,Downtown,First Hill,47.61131,-122.33094,Entire home/apt,284,3,25,6/14/2024,2.11,1,122,25,STR-OPLI-22-001337
90227900,Cozy 1ba/ 1bd in Northgate Seattle + Exercise bike,391426141,Chijioke,Northgate,North College Park,47.70778,-122.33425,Private room,57,1,14,6/12/2024,1.24,1,329,14,STR-OPLI-21-000199
90247100,Ms Pacman's Backyard Glampsite,25484821,Cassi,Delridge,Highland Park,47.52635216,-122.3464336,Entire home/apt,58,1,49,6/21/2024,3.95,1,122,48,STR-OPLI-23-000439
90287400,Spacious 2 Bedroom in Queen Anne,7435040,Vacation Rental LLC,Queen Anne,West Queen Anne,47.64079489,-122.375726,Entire home/apt,381,2,7,10/19/2023,0.58,24,362,7,STR-OPLI-19-003321
90288200,Private Master Bedroom in a modern house,38686177,Irfan,Ballard,Whittier Heights,47.68047268,-122.3754915,Private room,80,28,1,10/22/2023,0.12,1,355,1,STR-OPLI-23-000704
90306800,"4BR with private patio, 2 kitchens, & W/D",111813201,Vacasa Western Washington,Other neighborhoods,Wallingford,47.67072578,-122.3254411,Entire home/apt,264,2,4,3/24/2024,0.37,14,358,4,STR-OPLI-22-001321
90316400,Entire 2-beds West Seattle flat 15 mins to airport,6179105,Seth,Delridge,South Delridge,47.52593053,-122.3611405,Entire home/apt,91,2,57,6/9/2024,4.42,3,91,53,STR-OPLI-20-000249
90325800,"Luxurious Living in Capitol Hill on Pike, Parking",40623437,S J,Downtown,First Hill,47.6121355,-122.3298054,Entire home/apt,274,4,38,6/9/2024,2.91,5,55,33,STR-OPLI-23-000551
90348100,Private Room Just Steps from Seattle Center,31310793,Yize,Queen Anne,Lower Queen Anne,47.62703981,-122.3493788,Private room,101,1,78,6/8/2024,7.99,1,3,78,STR-OPLI-23-001028
90363400,Sunny 2-story tiny house in Beacon Hill,17841758,Julie,Beacon Hill,North Beacon Hill,47.57341362,-122.3093915,Entire home/apt,106,2,82,6/18/2024,6.39,1,92,77,STR-opli-23-000702
90378100,NEW 2B2B w A/C near I-5/Green Lake/Roosevelt STN,29938797,Annie,Other neighborhoods,Roosevelt,47.6793001,-122.3182626,Entire home/apt,203,2,40,6/14/2024,3.11,2,84,38,STR-OPLI-23-000568
90429300,Airy Seattle Apartment ~ 7 Mi to Downtown!,121688409,Evolve,Other neighborhoods,Greenwood,47.69453,-122.3643,Entire home/apt,96,2,10,3/4/2024,0.85,47,350,10,STR-OPLI-23-000349
90433100,Family home in Tangletown,426668493,Vanessa,Other neighborhoods,Wallingford,47.66703061,-122.3323898,Entire home/apt,,2,3,9/4/2023,0.25,1,1,3,STR-OPLI-23-000787
90446400,Walk to Lake Union! 2BR/2BA with Parking,398317720,Joanne,Other neighborhoods,Wallingford,47.6568114,-122.3276161,Entire home/apt,242,1,13,1/12/2024,1.02,66,335,10,STR-OPLI-23-000676
90450500,In the Trees with a View (AC + fans + parking),70394681,Alyssa,Delridge,Highland Park,47.53118,-122.35451,Entire home/apt,455,3,4,7/30/2023,0.34,1,67,4,STR-OPLI-23-000725
90458400,Walk to Lake Union/Cozy 1BR with Backyard Retreat,398317720,Joanne,Other neighborhoods,Wallingford,47.6568114,-122.3276161,Entire home/apt,168,1,19,4/11/2024,1.49,66,300,16,STR-OPLI-23-000676
90471100,Peaceful Seattle Garden Suite in Fabulous Location,30670258,Matt,Magnolia,Southeast Magnolia,47.64759747,-122.3890194,Entire home/apt,104,2,46,6/7/2024,3.64,3,118,42,STR-OPLI-21-000427
90472200,"Stunning Townhome with Loft Space, Chefs Kitchen",158715708,Valta,Central Area,Atlantic,47.59554168,-122.3100802,Entire home/apt,279,2,33,6/17/2024,2.7,15,302,32,STR-OPLI-23-000645
90503700,Private Room Minutes to Downtown Seattle,16193963,Henry,Beacon Hill,North Beacon Hill,47.5911945,-122.3122609,Private room,,2,65,6/19/2024,5.12,1,0,64,STR-OPLI-23-000723
90504500,Greenwood Skoolie,36835735,Melissa,Other neighborhoods,Bitter Lake,47.7095479,-122.3544304,Entire home/apt,110,1,30,6/21/2024,2.37,1,338,26,STR-OPLI-23-000727
90583400,Modern Comfortable Unit in Beautiful Phinney Ridge,2373575,David,Other neighborhoods,Phinney Ridge,47.66620824,-122.3561863,Entire home/apt,169,2,3,6/16/2024,0.29,1,355,3,STR-OPLI-23-000773
90594600,Cozy Suite w/ Lake WA View,77399958,Bryan,Rainier Valley,Rainier Beach,47.51388,-122.25384,Entire home/apt,,1,37,6/1/2024,2.92,1,0,35,STR-OPLI-23-000739
90649000,Cozy guest suite on acre of redwoods,12371243,Aliza,Beacon Hill,Holly Park,47.53589275,-122.2836871,Entire home/apt,190,4,15,6/17/2024,1.23,1,81,15,STR-OPLI-23-000759
90679500,Stylish Daylight Basement Apartment,2013576,Lee,Other neighborhoods,Roosevelt,47.68352,-122.31771,Entire home/apt,148,1,107,6/21/2024,8.56,5,67,104,STR-OPLI-19-002144
90680200,"Cozy, corner lot.",36483401,Amy,Delridge,Highland Park,47.53045,-122.3503,Entire home/apt,140,2,1,6/23/2024,1,1,10,1,STR-OPLI-24-000460
90682900,*Pike Villa: Interns or family,213636683,Seema,Ballard,West Woodland,47.66570437,-122.3663698,Entire home/apt,501,31,0,,,6,348,0,STR-PLLI-21-000022
90718100,Seattle Cloud 2BR Prime Location,340706410,Vince,Beacon Hill,North Beacon Hill,47.58579628,-122.3133429,Entire home/apt,219,1,36,6/15/2024,3.02,98,348,36,STR-OPLI-22-000375
90725200,Charming Capitol Hill Craftsman,211247080,Iraj,Central Area,Mann,47.61901,-122.30186,Entire home/apt,287,2,44,6/11/2024,3.75,1,138,44,STR-OPLI-23-000814
90731000,Modern Alki Beach Bungalow,1111549,Bobbi,West Seattle,North Admiral,47.58256,-122.39876,Entire home/apt,,2,34,6/5/2024,2.88,1,3,34,STR-OPLI-23-000757
90743500,2841_Seattle Columbia cozy room,507841168,Serena,Rainier Valley,Columbia City,47.56127,-122.29411,Private room,60,10,3,9/18/2023,0.26,3,266,3,STR-OPLI-23-000714
